id,name,raceName,superRaceName,levelMin,levelMax,isBoss,isMiniBoss,correspondingMiniBossId,isQuestMonster,canTackle,aggressiveZoneSize,speedAdjust
502,Timouss,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
503,Tofawu,Monstres de quête,Créatures de quête,15,15,False,False,0,False,False,3,0
505,Dopeul Maléfique,Monstres de quête,Créatures de quête,40,40,False,False,0,False,False,3,0
550,Rok Gnorok,Avis de recherche,Créatures de quête,90,90,False,False,0,False,False,3,0
552,Musha L'Oni,Avis de recherche,Créatures de quête,80,80,False,False,0,False,False,3,0
553,Garde du Cachot,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
554,Marzwel le Gobelin,Avis de recherche,Créatures de quête,60,60,False,False,0,False,False,3,0
555,Zatoïshwan,Avis de recherche,Créatures de quête,150,150,False,False,0,False,False,3,0
556,Cawotte,Invocations de monstre,Créatures invoquées,1,6,False,False,0,False,False,3,0
570,Idemas,Dopeuls,Créatures de Cania,35,47,False,False,0,False,False,3,0
600,Don Duss Ang,Porcos,Créatures d'Amakna,92,100,False,False,0,False,False,3,0
601,Don Dorgan,Porcos,Créatures d'Amakna,92,100,False,False,0,False,False,3,0
603,Cochon de Farle,Porcos,Créatures d'Amakna,90,98,False,False,2432,False,False,3,0
649,Coffre Sombre,Abraknydiens Sombres,Créatures d'Amakna,50,50,False,False,0,False,False,3,0
650,Abrakne,Abraknydiens,Créatures d'Amakna,42,50,False,False,2385,False,False,3,0
651,Abrakne Sombre,Abraknydiens Sombres,Créatures d'Amakna,82,90,False,False,2386,False,False,3,0
652,Champa Vert,Champas,Créatures de la Forêt Maléfique,35,43,False,False,2427,False,False,3,0
653,Champa Rouge,Champas,Créatures de la Forêt Maléfique,35,43,False,False,2426,False,False,3,0
654,Champa Bleu,Champas,Créatures de la Forêt Maléfique,35,43,False,False,2424,False,False,3,0
655,Champa Marron,Champas,Créatures de la Forêt Maléfique,35,43,False,False,2425,False,False,3,0
658,Écureuil chenapan (copie),Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
666,Dragodinde dorée sauvage,Dragodindes,Créatures de la Montagne des Koalaks,70,82,False,False,0,False,False,3,0
668,Gamino,Minos,Créatures insulaires,120,128,False,False,2568,False,False,3,0
669,Craqueleur Légendaire,Craqueleurs,Créatures d'Amakna,70,70,False,False,0,False,False,3,0
670,Koulosse,Monstres des cavernes,Créatures de la Montagne des Koalaks,100,100,False,False,0,False,False,3,0
671,Bouftou des cavernes,Monstres des cavernes,Créatures de la Montagne des Koalaks,84,100,False,False,0,False,False,3,0
672,Boufcoul,Monstres des cavernes,Créatures de la Montagne des Koalaks,92,100,False,False,0,False,False,3,0
673,Émeraude,Mélomaniaques,Créatures de la Montagne des Koalaks,60,240,False,False,0,False,False,3,0
674,Poupée Émeraude,Mélomaniaques,Créatures de la Montagne des Koalaks,120,120,False,False,0,False,False,3,0
675,Saphira,Mélomaniaques,Créatures de la Montagne des Koalaks,60,360,False,False,0,False,False,3,0
676,Poupée Affamée,Mélomaniaques,Créatures de la Montagne des Koalaks,120,120,False,False,0,False,False,3,0
677,Rubise,Mélomaniaques,Créatures de la Montagne des Koalaks,60,480,False,False,0,False,False,3,0
678,Totem Motivant,Mélomaniaques,Créatures de la Montagne des Koalaks,60,480,False,False,0,False,False,3,0
679,Totem Explosif,Mélomaniaques,Créatures de la Montagne des Koalaks,60,480,False,False,0,False,False,3,0
680,Totem Soignant,Mélomaniaques,Créatures de la Montagne des Koalaks,60,480,False,False,0,False,False,3,0
681,Diamantine,Mélomaniaques,Créatures de la Montagne des Koalaks,60,480,False,False,0,False,False,3,0
682,Poupée Mortelle,Mélomaniaques,Créatures de la Montagne des Koalaks,1,1,False,False,0,False,False,3,0
684,Épouvantail de Blé,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
685,Épouvantail d'Orge,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
686,Épouvantail d'Avoine,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
687,Épouvantail de Houblon,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
688,Épouvantail de Lin,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
689,Épouvantail de Seigle,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
690,Épouvantail de Riz,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
691,Épouvantail de Malt,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
692,Épouvantail de Chanvre,Protecteurs des Céréales,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
693,Craqueboule de Fer,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
694,Craqueboule de Cuivre,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
695,Craqueboule de Bronze,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
696,Craqueboule de Kobalte,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
697,Craqueboule de Manganèse,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
698,Craqueboule d'Etain,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
699,Craqueboule de Silicate,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
700,Craqueboule d'Argent,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
701,Craqueboule de Bauxite,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
702,Craqueboule d'Or,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
703,Craqueboule de Dolomite,Protecteurs des Minerais,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
704,Bulbortie,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
705,Bulbisauge,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
706,Bulbitrèfle,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
707,Bulbimenthe,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
708,Bulborchidée,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
709,Bulbedelweiss,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
710,Bulpandouille,Protecteurs des Plantes,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
711,Frêne Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
712,Châtaignier Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
713,Noyer Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
714,Chêne Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
715,Bombu Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
716,Oliviolet Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
717,Erable Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
718,If Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
719,Bambou Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
720,Kaliptus Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
721,Merisier Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
722,Ebène Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
723,Bambou Sombre Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
724,Orme Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
725,Bambou Sacré Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
726,Dévoreur de Goujons,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
727,Dévoreur de Truite,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
728,Dévoreur de Poisson Chaton,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
729,Dévoreur de Greuvette,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
730,Dévoreur de Crabe,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
731,Dévoreur de Poisson Pané,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
732,Dévoreur de Brochet,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
733,Dévoreur de Carpe,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
734,Dévoreur de Sardine,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
735,Dévoreur de Kralamoure,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
736,Dévoreur de Bar,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
737,Dévoreur de Raie,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
738,Dévoreur de Perche,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
739,Dévoreur de Requin,Protecteurs des Poissons,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
744,Koalak Sanguin,Koalaks mortels,Créatures de la Montagne des Koalaks,102,114,False,False,2519,False,False,3,0
745,Warko Violet,Koalaks mortels,Créatures de la Montagne des Koalaks,106,118,False,False,2307,False,False,3,0
746,Warko Marron,Koalaks,Créatures de la Montagne des Koalaks,74,82,False,False,2306,False,False,3,0
747,Dok Alako,Koalaks,Créatures de la Montagne des Koalaks,70,78,False,False,2442,False,False,3,0
748,Koalak Immature,Koalaks,Créatures de la Montagne des Koalaks,60,68,False,False,2517,False,False,3,0
749,Guerrier Koalak,Koalaks mortels,Créatures de la Montagne des Koalaks,101,112,False,False,2497,False,False,3,0
751,Koalak Indigo,Koalaks sauvages,Créatures de la Montagne des Koalaks,80,88,False,False,2509,False,False,3,0
752,Koalak Coco,Koalaks sauvages,Créatures de la Montagne des Koalaks,80,88,False,False,2513,False,False,3,0
753,Koalak Griotte,Koalaks sauvages,Créatures de la Montagne des Koalaks,80,88,False,False,2516,False,False,3,0
754,Koalak Reinette,Koalaks sauvages,Créatures de la Montagne des Koalaks,80,88,False,False,2518,False,False,3,0
755,Mama Koalak,Koalaks sauvages,Créatures de la Montagne des Koalaks,90,98,False,False,2528,False,False,3,0
756,Koalak Farouche,Koalaks mortels,Créatures de la Montagne des Koalaks,104,116,False,False,2514,False,False,3,0
758,Maître Koalak,Koalaks primitifs,Créatures de la Montagne des Koalaks,108,120,False,False,2531,False,False,3,0
759,Chevaucheur Koalak,Koalaks primitifs,Créatures de la Montagne des Koalaks,102,114,False,False,2429,False,False,3,0
760,Momie Koalak,Koalaks primitifs,Créatures de la Montagne des Koalaks,106,118,False,False,2534,False,False,3,0
761,Fossoyeur Koalak,Koalaks primitifs,Créatures de la Montagne des Koalaks,101,112,False,False,2482,False,False,3,0
762,Workette,Koalaks,Créatures de la Montagne des Koalaks,80,80,False,False,0,False,False,3,0
763,Drakoalak,Koalaks sauvages,Créatures de la Montagne des Koalaks,90,98,False,False,2462,False,False,3,0
776,Alka Traz,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,3,0
777,Guan Tanamault,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,3,0
778,Luki Loushiano,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,3,0
779,Edgg Komb,Monstres de quête,Créatures de quête,20,100,False,False,0,False,False,3,0
780,Skeunk,Mélomaniaques,Créatures de la Montagne des Koalaks,120,120,False,False,0,False,False,3,0
782,Charme Ensorcelé,Protecteurs des Arbres,Protecteurs des ressources,10,190,False,False,0,False,False,3,0
783,Fauchalak,Koalaks mortels,Créatures de la Montagne des Koalaks,108,120,False,False,2567,False,False,3,0
784,Piralak,Koalaks,Créatures de la Montagne des Koalaks,80,88,False,False,2270,False,False,3,0
785,Koalak Forestier,Koalaks,Créatures de la Montagne des Koalaks,80,88,False,False,2515,False,False,3,0
786,Pékeualak,Koalaks,Créatures de la Montagne des Koalaks,80,88,False,False,2271,False,False,3,0
788,Fantôme d'Aventurier Ardent,Koalaks mortels,Créatures de la Montagne des Koalaks,100,120,False,False,0,False,False,3,0
789,Fantôme d'Aventurier Arepo,Koalaks mortels,Créatures de la Montagne des Koalaks,100,120,False,False,0,False,False,3,0
790,Fantôme d'Aventurier Brave,Koalaks mortels,Créatures de la Montagne des Koalaks,100,120,False,False,0,False,False,3,0
791,Trooll Apprivoisé,Bworks d'Amakna,Créatures d'Amakna,80,88,False,False,0,False,False,3,0
792,Bworkette,Bworks d'Amakna,Créatures d'Amakna,50,50,False,False,0,False,False,3,0
793,Bouftou d'Halouine,Bouftous,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
794,Tofu d'Halouine,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
795,Scarafeuille Noir,Scarafeuilles,Créatures d'Amakna,36,44,False,False,0,False,False,3,0
796,Tofu Noir,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
797,Scarabosse Doré,Scarafeuilles,Créatures d'Amakna,40,40,False,False,0,False,False,3,0
798,Scarafeuille Immature,Scarafeuilles,Créatures d'Amakna,30,30,False,False,0,False,False,3,0
799,Tournesol Affamé,Plantes des champs,Créatures d'Astrub,20,20,False,False,0,False,False,3,0
800,Batofu,Tofus,Créatures d'Amakna,40,40,False,False,0,False,False,3,0
801,Tofu Dégénéré,Tofus,Créatures d'Amakna,20,28,False,False,0,False,False,3,0
802,Bomberfu,Tofus,Créatures d'Amakna,10,14,False,False,0,False,False,3,0
804,Tofoune,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
805,Tofu Mutant,Tofus,Créatures d'Amakna,20,28,False,False,0,False,False,3,0
806,Tofukaz,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
807,Tofuzmo,Gros Tofus,Créatures d'Amakna,110,118,False,False,0,False,False,3,0
808,Tofu Ventripotent,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
816,Fantôme Bouloute,,,1,5,False,False,0,False,False,3,0
818,Corbac Apprivoisé,Corbacs,Créatures de Cania,102,110,False,False,0,False,False,3,0
819,Buveur,Corbacs,Créatures de Cania,102,110,False,False,0,False,False,3,0
820,Renarbo,Corbacs,Créatures de Cania,102,110,False,False,0,False,False,3,0
823,Rono le Renarbo,Corbacs,Créatures de Cania,110,110,False,False,0,False,False,3,0
824,Horace le Corbac Apprivoisé,Corbacs,Créatures de Cania,110,110,False,False,0,False,False,3,0
825,Kapotie le Buveur,Corbacs,Créatures de Cania,110,110,False,False,0,False,False,3,0
826,Kirboule l'Érodé,Craqueleurs,Créatures d'Amakna,59,71,False,False,0,False,False,3,0
827,Minotot,Minos,Créatures insulaires,160,160,False,False,0,False,False,3,0
828,Dégelée,Minos,Créatures insulaires,108,120,False,False,0,False,False,3,0
829,Serpiplume,Minos,Créatures insulaires,120,128,False,False,2287,False,False,3,0
830,Scaratos,Minos,Créatures insulaires,110,118,False,False,2615,False,False,3,0
831,Mominotor,Minos,Créatures insulaires,108,120,False,False,0,False,False,3,0
832,Déminoboule,Minos,Créatures insulaires,108,120,False,False,0,False,False,3,0
834,Minoskito,Minos,Créatures insulaires,102,110,False,False,2533,False,False,3,0
835,Mandrine,Minos,Créatures insulaires,102,110,False,False,2529,False,False,3,0
836,Kraméléhon,Minos,Créatures insulaires,110,118,False,False,2521,False,False,3,0
839,Abominable yiti des neiges,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
840,Kanigrou hivernal,Monstres de Nowel,Créatures de Nowel,102,110,False,False,0,False,False,3,0
842,Glutin turbulent,Monstres de Nowel,Créatures de Nowel,42,50,False,False,0,False,False,3,0
843,Glutin malfaisant,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
845,Bonhomme de neige,Monstres de Nowel,Créatures de Nowel,102,110,False,False,0,False,False,3,0
849,Kipik,Monstres de Nowel,Créatures de Nowel,42,50,False,False,0,False,False,3,0
851,Glutin hargneux,Monstres de Nowel,Créatures de Nowel,102,110,False,False,0,False,False,3,0
853,Dragnarok,Dragoeufs Protecteurs,Créatures d'Amakna,112,120,False,False,2464,False,False,3,0
854,Crocabulia,Dragoeufs Protecteurs,Créatures d'Amakna,120,120,False,False,0,False,False,3,0
855,Dragueuse,Dragoeufs Protecteurs,Créatures d'Amakna,112,120,False,False,2461,False,False,3,0
858,Dragoss Charbon,Dragoss,Créatures d'Amakna,92,100,False,False,2458,False,False,3,0
862,Draguaindrop,Dragoeufs Protecteurs,Créatures d'Amakna,112,120,False,False,2452,False,False,3,0
867,Bouboule de neige,Monstres de Nowel,Créatures de Nowel,102,110,False,False,0,False,False,3,0
868,Tofu enneigé,Monstres de Nowel,Créatures de Nowel,42,50,False,False,0,False,False,3,0
869,Craqueleur des glaces,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
872,Papa Nowel,Monstres de Nowel,Créatures de Nowel,110,110,False,False,0,False,False,3,0
874,Demi Papa Nowel,Monstres de Nowel,Créatures de Nowel,10,200,False,False,0,False,False,3,0
876,Bwork,Bworks d'Amakna,Créatures d'Amakna,42,50,False,False,2416,False,False,3,0
